1.0,122.30290222167969,71.80940246582031
1.0,133.13279724121094,70.0988998413086
1.0,135.37339782714844,70.0988998413086
1.0,135.37339782714844,69.29450225830078
1.0,135.7469024658203,69.29450225830078
1.0,136.12030029296875,70.0988998413086
1.0,136.12030029296875,69.29450225830078
1.0,136.49380493164062,70.0988998413086
1.0,136.49380493164062,69.29450225830078
1.0,136.86720275878906,69.29450225830078
1.0,137.24070739746094,70.0988998413086
1.0,137.24070739746094,69.29450225830078
1.0,137.61410522460938,69.29450225830078
1.0,137.9875030517578,70.0988998413086
1.0,137.9875030517578,69.29450225830078
1.0,137.9875030517578,68.518798828125
1.0,138.36099243164062,69.29450225830078
1.0,138.7344970703125,70.0988998413086
1.0,138.7344970703125,69.29450225830078
1.0,138.7344970703125,68.518798828125
1.0,139.10789489746094,70.0988998413086
1.0,139.10789489746094,69.29450225830078
1.0,139.48129272460938,69.29450225830078
1.0,139.48129272460938,68.518798828125
1.0,139.85479736328125,69.29450225830078
1.0,140.2281951904297,70.0988998413086
1.0,140.2281951904297,69.29450225830078
1.0,140.60169982910156,69.29450225830078
1.0,140.60169982910156,67.768798828125
1.0,140.97509765625,67.768798828125
1.0,141.34860229492188,68.518798828125
1.0,141.34860229492188,67.768798828125
1.0,141.7220001220703,68.518798828125
1.0,141.7220001220703,67.768798828125
1.0,142.09539794921875,68.518798828125
1.0,142.09539794921875,67.768798828125
1.0,142.46890258789062,67.768798828125
1.0,142.84230041503906,67.768798828125
1.0,143.21580505371094,67.768798828125
1.0,143.58920288085938,67.768798828125
1.0,143.96270751953125,67.768798828125
1.0,145.45640563964844,67.04209899902344
1.0,145.82989501953125,67.04209899902344
1.0,146.57679748535156,65.64990234375
1.0,146.9501953125,67.04209899902344
1.0,147.32369995117188,65.64990234375
1.0,147.6970977783203,65.64990234375
1.0,148.07049560546875,67.768798828125
1.0,148.44400024414062,67.768798828125
1.0,148.44400024414062,67.04209899902344
1.0,148.81739807128906,64.32839965820312
1.0,149.19090270996094,64.32839965820312
1.0,149.93780517578125,64.98100280761719
1.0,150.3112030029297,64.98100280761719
1.0,150.3112030029297,63.690799713134766
1.0,150.68460083007812,64.98100280761719
1.0,150.68460083007812,64.32839965820312
1.0,150.68460083007812,63.690799713134766
1.0,151.05810546875,64.98100280761719
1.0,151.05810546875,64.32839965820312
1.0,151.43150329589844,65.64990234375
1.0,151.43150329589844,64.98100280761719
1.0,151.43150329589844,64.32839965820312
1.0,151.80499267578125,66.3363037109375
1.0,151.80499267578125,65.64990234375
1.0,151.80499267578125,64.32839965820312
1.0,152.17840576171875,64.98100280761719
1.0,152.17840576171875,64.32839965820312
1.0,152.17840576171875,63.06719970703125
1.0,152.55189514160156,65.64990234375
1.0,152.55189514160156,64.32839965820312
1.0,152.55189514160156,63.690799713134766
1.0,152.92529296875,65.64990234375
1.0,152.92529296875,64.98100280761719
1.0,152.92529296875,63.690799713134766
1.0,153.29879760742188,67.768798828125
1.0,153.29879760742188,65.64990234375
1.0,153.6721954345703,67.768798828125
1.0,153.6721954345703,63.690799713134766
1.0,153.6721954345703,63.06719970703125
1.0,154.0457000732422,67.768798828125
1.0,154.0457000732422,63.06719970703125
1.0,154.41909790039062,68.518798828125
1.0,154.41909790039062,63.06719970703125
1.0,154.79249572753906,67.768798828125
1.0,154.79249572753906,64.32839965820312
1.0,154.79249572753906,63.06719970703125
1.0,155.16600036621094,64.32839965820312
1.0,155.16600036621094,62.456600189208984
1.0,155.53939819335938,64.32839965820312
1.0,155.53939819335938,63.690799713134766
1.0,155.53939819335938,63.06719970703125
1.0,155.91290283203125,64.32839965820312
1.0,155.91290283203125,63.690799713134766
1.0,155.91290283203125,63.06719970703125
1.0,156.2863006591797,64.32839965820312
1.0,156.2863006591797,63.690799713134766
